날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,건고추가격,건고추거래량,건고추생산량,건고추저장이월량,건고추수입량,건고추수입금액,건고추재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2017-01-13,0.3,4.5,-2.2,2.8,-5.9,53,17,2.9,21.7,7733.333333,0.02,55715,32967,114255,309121,28337,1840.45,1509.01,1301.58,2.2,10.4,1.6,1.7,1.1,2.9,1.6,2.6
2017-02-03,0,0,1.8,8.6,-3.8,58,9,1.7,10,6071.428571,5.6,55715,32967,114255,309121,28337,1843.54,1516.95,1308.28,2.1,5.7,2.4,1.8,1.1,2.7,1.6,2.5
2017-02-04,0.8,16.6,4.1,9.9,-2.3,57,3,1.1,12.2,6071.428571,5.6,55715,32967,114255,309121,28337,1844.9,1516.99,1308.09,2.1,5.7,2.4,1.8,1.1,2.7,1.6,2.5
2017-02-28,0,0.1,4.8,13,-2.5,54,12,1.4,9.1,8796.551724,0.06,55715,32967,114255,309121,28337,1843.32,1515.39,1305.87,2.1,5.7,2.4,1.8,1.1,2.7,1.6,2.5
2017-03-04,0,0,5.6,13.7,-1,57,9,1.3,7.2,8333.333333,0.01,55715,32967,114255,309121,28337,1845.45,1514.44,1304.67,2.3,6.6,2.3,1.8,1,2.7,1.5,2.9
2017-03-06,0.3,9.8,2.9,7,-1.1,42,7,3.7,16.8,7500,0.01,55715,32967,114255,309121,28337,1842.43,1514.09,1304.55,2.3,6.6,2.3,1.8,1,2.7,1.5,2.9
2017-03-13,0,3.2,7.9,13.7,2.7,52,8,2.2,11.9,5500,0.06,55715,32967,114255,309121,28337,1838.18,1511.22,1301.76,2.3,6.6,2.3,1.8,1,2.7,1.5,2.9
2017-03-16,0,0,5.6,13.1,-1.4,55,11,1.6,7.4,6800,0.01,55715,32967,114255,309121,28337,1835.92,1508.75,1299.25,2.3,6.6,2.3,1.8,1,2.7,1.5,2.9
2017-03-21,1.5,12.6,7.1,12.5,2.4,62,11,2.7,20.3,8768,0.13,55715,32967,114255,309121,28337,1829.92,1504.17,1294.74,2.3,6.6,2.3,1.8,1,2.7,1.5,2.9
2017-03-22,0,0,6.9,14,-0.6,52,10,1.6,9.7,6666.666667,0.03,55715,32967,114255,309121,28337,1827.83,1502.85,1293.51,2.3,6.6,2.3,1.8,1,2.7,1.5,2.9
2017-03-28,0.7,6.7,7.3,13.6,0.7,63,13,1.6,10.6,5627.542495,6.94,55715,32967,114255,309121,28337,1821.94,1496.23,1286.82,2.3,6.6,2.3,1.8,1,2.7,1.5,2.9
2017-03-29,1.1,6,8.5,14,4,69,13,1.7,9.2,7000,0.01,55715,32967,114255,309121,28337,1821.19,1494.77,1285.39,2.3,6.6,2.3,1.8,1,2.7,1.5,2.9
2017-03-31,3.8,13.4,8.7,12.1,6.2,77,33,1.7,11.2,7009.645132,5.5,55715,32967,114255,309121,28337,1818.87,1492.8,1283.4,2.3,6.6,2.3,1.8,1,2.7,1.5,2.9
2017-04-07,0,0,14.2,21.9,8.5,73,23,1.7,9.8,13250,0.002,55715,32967,114255,309121,28337,1815.74,1486.94,1277.33,2,4.8,1.5,1.8,1.1,2.9,1.4,2.4
2017-04-08,0,1,14.9,23.1,8.1,69,13,1.7,11.2,8823.076923,0.13,55715,32967,114255,309121,28337,1815.7,1486.51,1276.71,2,4.8,1.5,1.8,1.1,2.9,1.4,2.4
2017-04-10,0.1,11.1,13.4,19.5,8.3,46,5,2.8,10.6,6000,0.01,55715,32967,114255,309121,28337,1817.43,1486.3,1276.64,2,4.8,1.5,1.8,1.1,2.9,1.4,2.4
2017-04-13,0,0,13.1,20.3,4.6,46,11,2.4,12.7,7002.221811,5.4,55715,32967,114255,309121,28337,1819.05,1486.69,1276.91,2,4.8,1.5,1.8,1.1,2.9,1.4,2.4
2017-04-14,0.9,8.8,14.7,20.5,8.5,54,8,3.3,15.3,10666.66667,0.01,55715,32967,114255,309121,28337,1819.72,1486.73,1276.95,2,4.8,1.5,1.8,1.1,2.9,1.4,2.4
2017-04-17,15.3,70.1,13.6,17.2,10.8,83,11,1.8,17,9000,0.01,55715,32967,114255,309121,28337,1819.2,1486.89,1277,2,4.8,1.5,1.8,1.1,2.9,1.4,2.4
2017-04-18,3.1,18.8,13.3,20.1,8.6,74,22,2.7,14.4,9020.661157,0.12,55715,32967,114255,309121,28337,1821.11,1487.6,1277.89,2,4.8,1.5,1.8,1.1,2.9,1.4,2.4
2017-04-19,0,0,13.3,19.4,7.4,46,14,2.9,10.9,7500,0.001,55715,32967,114255,309121,28337,1821.92,1487.86,1278.28,2,4.8,1.5,1.8,1.1,2.9,1.4,2.4
2017-04-20,0.9,5,12.4,17.6,8.9,59,14,1.4,10,7000,3.65,55715,32967,114255,309121,28337,1822.82,1487.91,1278.32,2,4.8,1.5,1.8,1.1,2.9,1.4,2.4
2017-04-21,0,3.3,13,19.9,7.1,64,16,1.8,10.9,15000,0.001,55715,32967,114255,309121,28337,1823.41,1487.9,1278.26,2,4.8,1.5,1.8,1.1,2.9,1.4,2.4
2017-04-22,0.1,9.7,13,20,7,64,12,1.7,8.9,8863.636364,0.13,55715,32967,114255,309121,28337,1823.23,1487.73,1278.09,2,4.8,1.5,1.8,1.1,2.9,1.4,2.4
2017-04-24,0,0,15,22.5,6.4,51,7,2.1,9.5,6500,0.02,55715,32967,114255,309121,28337,1823.39,1487.78,1278.24,2,4.8,1.5,1.8,1.1,2.9,1.4,2.4
2017-04-26,1.2,14.2,14.9,20.1,10.1,55,5,2.2,11.8,11500,0.001,55715,32967,114255,309121,28337,1823.11,1487.35,1277.77,2,4.8,1.5,1.8,1.1,2.9,1.4,2.4
2017-04-27,0,0,13,19.3,6.4,44,10,2.6,12.3,7011.969222,3.51,55715,32967,114255,309121,28337,1822.88,1487.3,1277.64,2,4.8,1.5,1.8,1.1,2.9,1.4,2.4
2017-04-29,0,0.1,17.1,25,8.2,46,9,2.3,17,8788.888889,0.14,55715,32967,114255,309121,28337,1822.41,1486.76,1277.07,2,4.8,1.5,1.8,1.1,2.9,1.4,2.4
2017-05-01,0,0,17.8,25.4,11.3,55,7,2.1,11.7,7142.857143,0.007,55715,32967,114255,309121,28337,1821.37,1486.55,1276.74,2,6.4,1.4,1.8,1.1,2.4,1.4,2.5
2017-05-02,0,0,16.9,24.7,9.4,52,8,1.7,12.3,5937.5,0.02,55715,32967,114255,309121,28337,1819.08,1486.12,1276.54,2,6.4,1.4,1.8,1.1,2.4,1.4,2.5
2017-05-04,0.3,9.9,19.1,26.4,11.3,60,9,1.6,9.8,9000,0.12,55715,32967,114255,309121,28337,1817.24,1485.76,1276.09,2,6.4,1.4,1.8,1.1,2.4,1.4,2.5
2017-05-08,0,0.8,18.2,24.9,10.3,47,9,2,13.1,11760,0.03,55715,32967,114255,309121,28337,1817.61,1485.13,1275.51,2,6.4,1.4,1.8,1.1,2.4,1.4,2.5
2017-05-15,0,0,16,21.7,10.2,56,19,2.6,11.7,11649.0566,0.05,55715,32967,114255,309121,28337,1812.04,1481.35,1271.72,2,6.4,1.4,1.8,1.1,2.4,1.4,2.5
2017-05-16,0,0.5,16.5,22.2,11.1,66,25,1.7,9.3,15000,0.001,55715,32967,114255,309121,28337,1811.47,1480.75,1270.92,2,6.4,1.4,1.8,1.1,2.4,1.4,2.5
2017-05-17,0.7,24,17.4,24.7,11,66,23,1.6,9.2,7000,5.35,55715,32967,114255,309121,28337,1811.38,1480.29,1270.49,2,6.4,1.4,1.8,1.1,2.4,1.4,2.5
2017-05-22,0,0,20.2,27.3,13.1,62,15,1.7,8.9,8611.428571,0.07,55715,32967,114255,309121,28337,1811.29,1478.6,1268.91,2,6.4,1.4,1.8,1.1,2.4,1.4,2.5
2017-05-24,3.6,24,19.8,25.4,16,77,20,1.5,9,8148.648649,0.07,55715,32967,114255,309121,28337,1811.46,1478.11,1268.22,2,6.4,1.4,1.8,1.1,2.4,1.4,2.5
2017-05-26,0,4,16.1,21.7,10.9,54,19,2.6,16.9,7000,5.15,55715,32967,114255,309121,28337,1812.3,1477.55,1267.65,2,6.4,1.4,1.8,1.1,2.4,1.4,2.5
2017-05-29,0,0,23.4,30.6,16.6,56,18,2.2,8.5,6887.5,0.06,55715,32967,114255,309121,28337,1811.68,1476.82,1267.01,2,6.4,1.4,1.8,1.1,2.4,1.4,2.5
2017-06-01,2.6,43.1,21,27.3,16.2,71,18,2.2,14.8,11500,0.001,55715,32967,114255,309121,28337,1808.45,1475.24,1265.48,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3
2017-06-05,0,0.1,20.3,27.6,13,52,14,1.9,9.4,13250,0.002,55715,32967,114255,309121,28337,1807.67,1473.3,1263.43,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3
2017-06-08,0,0,20.5,26.4,15.9,65,8,2.5,12,15000,0.001,55715,32967,114255,309121,28337,1806.35,1471.13,1261.12,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3
2017-06-09,0.4,14.1,22,28.6,15.5,60,11,2.6,13,13500,0.001,55715,32967,114255,309121,28337,1805.91,1470.03,1259.81,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3
2017-06-10,0.4,4.5,21.2,26.6,16.6,62,10,2.1,11.8,7000.539568,5.56,55715,32967,114255,309121,28337,1804.22,1468.87,1258.45,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3
2017-06-13,2.1,29.8,19.2,25.4,14.7,69,26,1.7,10,9000,0.12,55715,32967,114255,309121,28337,1800.32,1466.07,1255.56,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3
2017-06-14,0,0.1,20.7,27.2,14.4,66,19,2,10.3,9200,0.001,55715,32967,114255,309121,28337,1800.63,1464.71,1254.23,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3
2017-06-15,0,0.6,22.6,29.8,16,59,16,2.3,10.5,15000,0.001,55715,32967,114255,309121,28337,1800.06,1463.29,1252.92,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3
2017-06-16,0,0.1,22.2,28.7,16.4,65,17,1.9,10.9,9115.384615,0.16,55715,32967,114255,309121,28337,1798.5,1461.75,1251.31,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3
2017-06-21,0.3,6.2,23.4,29.1,18.7,67,23,1.9,8.9,7000,6.2,55715,32967,114255,309121,28337,1795.1,1455.31,1245.27,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3
2017-06-22,0,0,23.9,30.3,18.2,67,19,1.7,8,9836.363636,0.06,55715,32967,114255,309121,28337,1794.76,1453.61,1243.62,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3
2017-06-23,0,5.4,24.7,31.5,18.6,64,14,1.5,7.2,15000,0.001,55715,32967,114255,309121,28337,1794.34,1452.03,1242.22,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3
2017-06-27,3,27,23.1,28.1,19.7,78,29,1.6,7,15000,0.001,55715,32967,114255,309121,28337,1791.02,1447.56,1237.91,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3
2017-06-29,5.2,67.4,23.9,28.6,20.4,78,30,1.4,9.8,9333.333333,0.04,55715,32967,114255,309121,28337,1788.95,1444.98,1235.64,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3
2017-07-06,15,144.3,25.4,30.5,22,84,26,1.4,8.8,15000,0.001,55715,32967,114255,309121,28337,1788.82,1439.24,1230.08,2.2,7,0.7,1.7,1,2.5,1.8,3
2017-07-07,4.4,51.5,26,29.1,22.9,86,46,1.8,12.3,7002.285061,3.5,55715,32967,114255,309121,28337,1787.56,1438.93,1229.63,2.2,7,0.7,1.7,1,2.5,1.8,3
2017-07-12,0,0.2,27.2,32.6,23.1,76,23,1.6,6.9,15000,0.001,55715,32967,114255,309121,28337,1790.83,1438.42,1229.4,2.2,7,0.7,1.7,1,2.5,1.8,3
2017-07-14,9.8,96.5,26.8,33.2,22.9,80,34,1.7,12.2,13222.72727,0.01,55715,32967,114255,309121,28337,1791.28,1438.05,1229.32,2.2,7,0.7,1.7,1,2.5,1.8,3
2017-07-17,6.2,48,26.4,30.6,23.4,83,39,1.8,10.7,9500,0.002,55715,32967,114255,309121,28337,1790.91,1438,1229.42,2.2,7,0.7,1.7,1,2.5,1.8,3
2017-07-20,0,0.1,28.4,33.6,23.8,77,33,1.4,6.9,15000,0.001,55715,32967,114255,309121,28337,1788.38,1437.78,1229.31,2.2,7,0.7,1.7,1,2.5,1.8,3
2017-07-21,0.7,18.7,29.4,34.1,25.5,77,32,1.7,8.4,15000,0.001,55715,32967,114255,309121,28337,1788.69,1437.68,1229.31,2.2,7,0.7,1.7,1,2.5,1.8,3
2017-07-25,10.7,65,26.8,31,23.9,84,33,1.7,8.4,11744.44444,0.18,55715,32967,114255,309121,28337,1789.71,1437.7,1229.46,2.2,7,0.7,1.7,1,2.5,1.8,3
2017-07-27,0.3,8.2,25.5,31.1,20.4,72,22,1.4,10.6,11333.33333,0.18,55715,32967,114255,309121,28337,1788.49,1438.02,1229.74,2.2,7,0.7,1.7,1,2.5,1.8,3
2017-07-28,11.3,132.5,26,30.2,22.2,83,31,1.2,6.1,15000,0.001,55715,32967,114255,309121,28337,1788.52,1438.2,1230.08,2.2,7,0.7,1.7,1,2.5,1.8,3
2017-07-31,19.9,128.5,24.8,27,23.1,92,55,1.2,11.4,11500,0.001,55715,32967,114255,309121,28337,1789.5,1438.87,1230.91,2.2,7,0.7,1.7,1,2.5,1.8,3
2017-08-01,2.2,30,26.6,31.9,22.9,84,38,1.4,10.5,15000,0.001,55715,32967,114255,309121,28337,1789.87,1439.43,1231.63,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-08-03,0,0,27.2,31.9,23.1,74,28,2,10.8,12545.45455,0.06,55715,32967,114255,309121,28337,1791.11,1440.31,1232.91,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-08-04,0,2,28.5,33.9,23.5,75,35,1.6,10.8,12833.33333,0.06,55715,32967,114255,309121,28337,1791.95,1440.98,1233.55,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-08-07,1.6,20.5,28.5,33.8,24.8,75,22,1.8,10.6,7500,0.001,55715,32967,114255,309121,28337,1792.46,1442.77,1235.69,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-08-09,11.6,109.3,25.6,28.4,23.5,88,40,1.5,13.5,11166.66667,0.11,55715,32967,114255,309121,28337,1798.43,1446.06,1239.1,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-08-14,42.9,164.8,22.9,25.1,21.4,90,54,2.1,16.8,7500,0.001,55715,32967,114255,309121,28337,1803.5,1450.81,1244.05,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-08-16,6.4,62,24.6,28.3,22,87,54,1.8,8.2,13461.53846,0.01,55715,32967,114255,309121,28337,1808.32,1453.26,1246.56,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-08-17,5.3,59,24.5,28.7,21.8,86,48,1.4,7.8,7500,0.001,55715,32967,114255,309121,28337,1810.47,1454.28,1247.56,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-08-18,6,89.4,25,29.9,21.7,84,45,1.1,6.9,13000,0.05,55715,32967,114255,309121,28337,1810.76,1455.01,1248.3,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-08-19,8.1,109.8,24.9,29.1,21.9,86,49,1.3,13.2,14333.33333,0.06,55715,32967,114255,309121,28337,1810.15,1455.6,1248.92,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-08-21,26,89.1,25.4,29.4,23,90,52,1.8,18,15000,0.001,55715,32967,114255,309121,28337,1809.69,1456.62,1249.9,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-08-22,8.2,73.4,26.7,31.6,23.4,85,42,1.4,9.1,15000,0.06,55715,32967,114255,309121,28337,1810.82,1457.27,1250.72,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-08-24,14.4,89,28,31.6,24.7,81,45,3,13.6,14340.65934,0.09,55715,32967,114255,309121,28337,1811.26,1458.37,1251.78,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-08-25,3,155.3,25.9,31.3,21.2,73,19,1.5,10.6,15925.37313,0.07,55715,32967,114255,309121,28337,1810.85,1458.81,1252.13,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-08-26,0,0.1,23.2,29.6,17.9,61,12,1.7,8,12156.86275,0.05,55715,32967,114255,309121,28337,1811.88,1459.66,1252.84,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-08-28,8.4,41.8,23.7,28.8,18.3,79,26,1.5,8.7,15456.01852,0.22,55715,32967,114255,309121,28337,1811.23,1460.66,1253.84,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-08-29,1.1,29.5,22.3,26.9,18.2,66,19,2.4,12.2,16111.11111,0.06,55715,32967,114255,309121,28337,1811.86,1461.6,1254.68,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-08-30,0,0.5,19.7,24,16.6,65,25,1.7,10.8,10000,0.2,55715,32967,114255,309121,28337,1812.96,1462.3,1255.28,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-08-31,0,0,21.1,27.3,15.5,69,27,1.8,10.8,17333.33333,0.02,55715,32967,114255,309121,28337,1813.23,1462.61,1255.71,2.5,10.7,1,1.6,1,2.4,1.8,3.5
2017-09-01,0,0.7,21.3,27.6,16,67,22,1.8,9.9,13458.7156,0.11,55715,32967,114255,309121,28337,1814.6,1463.76,1256.63,2,4.1,1.2,1.5,1,2.3,1.6,2.8
2017-09-02,0,0,20.7,26.5,15.3,72,26,1.5,8.2,18500,0.04,55715,32967,114255,309121,28337,1814.13,1464.34,1256.87,2,4.1,1.2,1.5,1,2.3,1.6,2.8
2017-09-05,1.6,15.8,20.7,23.4,18.1,84,49,1.2,7.5,17625,0.04,55715,32967,114255,309121,28337,1814.42,1466.28,1258.34,2,4.1,1.2,1.5,1,2.3,1.6,2.8
2017-09-07,1.2,36.3,21.4,26.9,17.8,81,42,1.4,9.1,7500,0.001,55715,32967,114255,309121,28337,1815.43,1467.98,1259.7,2,4.1,1.2,1.5,1,2.3,1.6,2.8
2017-09-09,0,0,22.2,28.8,17.4,79,23,1.1,5.3,21000,0.02,55715,32967,114255,309121,28337,1816.14,1470.74,1262.06,2,4.1,1.2,1.5,1,2.3,1.6,2.8
2017-09-11,46.6,308,20.6,23.6,18.2,90,51,1.9,16.7,18846.15385,0.01,55715,32967,114255,309121,28337,1816.06,1472.94,1264.02,2,4.1,1.2,1.5,1,2.3,1.6,2.8
2017-09-12,0,9.2,21.8,27.8,17.1,75,24,1.7,9.9,18709.91736,0.12,55715,32967,114255,309121,28337,1820.25,1475.32,1266.83,2,4.1,1.2,1.5,1,2.3,1.6,2.8
2017-09-16,0.1,3.3,20.5,24.8,16.1,68,35,2.7,15.3,20000,0.006,55715,32967,114255,309121,28337,1824.4,1481.65,1272.82,2,4.1,1.2,1.5,1,2.3,1.6,2.8
2017-09-18,0,0,20.7,27.2,15.2,74,27,1.5,9.1,24921.25984,0.13,55715,32967,114255,309121,28337,1825.35,1483.77,1274.84,2,4.1,1.2,1.5,1,2.3,1.6,2.8
2017-09-20,0.4,6.2,19.7,24.5,14,63,17,2.1,10.2,26000,0.05,55715,32967,114255,309121,28337,1826.06,1486.11,1277.17,2,4.1,1.2,1.5,1,2.3,1.6,2.8
2017-09-21,0,0,18.2,25.7,11.8,73,14,1.3,7.5,6625,0.002,55715,32967,114255,309121,28337,1826.46,1487.25,1278.3,2,4.1,1.2,1.5,1,2.3,1.6,2.8
2017-09-22,0,3.3,19.3,26.5,14,76,17,1.3,10.2,7500,0.001,55715,32967,114255,309121,28337,1827.73,1488.24,1279.34,2,4.1,1.2,1.5,1,2.3,1.6,2.8
2017-09-25,0,0,21.8,28.5,16.9,76,24,1.4,7.9,22256.94444,0.04,55715,32967,114255,309121,28337,1829.13,1490.52,1281.54,2,4.1,1.2,1.5,1,2.3,1.6,2.8
2017-09-26,0,32.6,22.3,28.3,16.9,74,24,1.6,10.2,7500,0.001,55715,32967,114255,309121,28337,1827.4,1491.59,1282.56,2,4.1,1.2,1.5,1,2.3,1.6,2.8
2017-09-27,21,54.1,19.4,22.6,17.3,88,35,1.8,14.1,8582.101167,12.08,55715,32967,114255,309121,28337,1828.77,1492.61,1283.51,2,4.1,1.2,1.5,1,2.3,1.6,2.8
2017-09-28,0.2,7.5,19.7,25.1,15,65,6,2.2,11,26833.33333,0.02,55715,32967,114255,309121,28337,1828.46,1493.88,1284.76,2,4.1,1.2,1.5,1,2.3,1.6,2.8
2017-10-10,1.5,38.8,20.9,26.6,16.8,84,35,1.2,8.7,6625,0.002,55715,32967,114255,309121,28337,1833.25,1503,1293.86,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2
2017-10-11,6.3,36.5,17.7,21.8,14.6,85,53,1.9,11.8,15000,0.001,55715,32967,114255,309121,28337,1835.23,1503.39,1294.35,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2
2017-10-12,9.3,44.2,13.1,15.5,10.6,86,39,1.5,14,22829.67033,0.09,55715,32967,114255,309121,28337,1835.65,1503.75,1294.79,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2
2017-10-13,0,13.5,13,19.2,7.7,68,19,1.9,11.2,22166.66667,0.07,55715,32967,114255,309121,28337,1835.07,1504.14,1295.24,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2
2017-10-16,0,17.9,15.5,20.2,12.1,71,23,1.6,13.1,7500,0.001,55715,32967,114255,309121,28337,1835.43,1505.13,1296.3,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2
2017-10-17,0,0,15.1,21.6,9.7,73,23,1.5,10.3,15000,0.001,55715,32967,114255,309121,28337,1836.07,1505.46,1296.58,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2
2017-10-19,0.5,11.7,15.3,20.5,11.3,74,32,1.5,10.6,20000,0.04,55715,32967,114255,309121,28337,1835.8,1505.79,1297.04,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2
2017-10-20,0,0,15.2,22.4,10.1,76,22,1.4,9.3,22680,0.03,55715,32967,114255,309121,28337,1835.65,1506,1297.28,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2
2017-10-21,0,0,15.1,22.6,9.4,72,17,1.8,14,24555.55556,0.02,55715,32967,114255,309121,28337,1835.34,1506.18,1297.32,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2
2017-10-23,0,0,12.9,18.6,8,61,28,1.9,13.8,22115.38462,0.03,55715,32967,114255,309121,28337,1836.29,1506.44,1297.76,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2
2017-10-24,0.1,1.2,11.7,18.5,7.3,74,12,1.2,8,23666.66667,0.09,55715,32967,114255,309121,28337,1837.36,1506.61,1298.06,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2
2017-10-25,0,0,11.7,19.8,6,75,24,1.2,7.6,36666.66667,0.01,55715,32967,114255,309121,28337,1837.29,1506.74,1298.36,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2
2017-10-26,0,0,12.7,19.5,6.9,75,14,1,6,25769.23077,0.01,55715,32967,114255,309121,28337,1837,1506.88,1298.45,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2
2017-10-27,0,0,14.4,21.5,9.6,73,16,1.1,7,11155.40816,196,55715,32967,114255,309121,28337,1836.1,1507,1298.62,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2
2017-10-28,0,0,15.3,22.1,9.2,76,27,1.5,10.9,22666.66667,0.01,55715,32967,114255,309121,28337,1836.49,1507.12,1298.64,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2
2017-10-30,0,3.2,7.9,14.1,2.9,47,12,2.3,19.7,26666.66667,0.01,55715,32967,114255,309121,28337,1836.74,1507.5,1299.12,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2
2017-10-31,0,0,8.8,17.5,1,60,10,1.3,7.9,15000,0.001,55715,32967,114255,309121,28337,1836.41,1507.71,1299.33,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2
2017-11-01,0,0,12.2,18.5,6,70,15,1.5,10,11969.21847,170.79,55715,32967,114255,309121,28337,1836.79,1508.62,1300.42,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3
2017-11-02,0.1,3.7,13.4,19.3,9,78,28,1.1,7,11250,0.002,55715,32967,114255,309121,28337,1837.22,1508.95,1300.9,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3
2017-11-03,1.3,20.9,12.1,18.4,7.1,72,28,2.2,16.8,23480,0.03,55715,32967,114255,309121,28337,1837.44,1509.35,1301.18,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3
2017-11-06,0,0,9.6,18,2.6,69,6,1.3,9.1,23540.54054,0.04,55715,32967,114255,309121,28337,1838.04,1510.48,1302.67,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3
2017-11-07,0.1,5.2,13.5,19.8,6.4,73,23,1.2,10,7500,0.001,55715,32967,114255,309121,28337,1840.38,1512.06,1304.13,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3
2017-11-08,0,1.9,14.1,19.6,7.5,61,12,2.4,12.6,12690.60099,80.88,55715,32967,114255,309121,28337,1842.4,1513.34,1305.54,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3
2017-11-09,0,0,9.2,17.6,2.8,61,9,1.2,10.5,24212.4183,0.15,55715,32967,114255,309121,28337,1843.49,1514.43,1306.59,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3
2017-11-11,0,0,6.7,12.1,1.7,51,12,2.5,16,23500,0.17,55715,32967,114255,309121,28337,1844.7,1516.76,1308.84,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3
2017-11-13,0.4,7.8,8.2,14.4,1.2,66,12,1.4,11.8,23333.33333,0.02,55715,32967,114255,309121,28337,1844.8,1518.65,1310.79,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3
2017-11-14,0,1.1,9.2,14.4,4.1,51,14,2.2,15.1,24000,0.07,55715,32967,114255,309121,28337,1847.47,1520.74,1312.47,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3
2017-11-15,0,0.8,5.5,10.3,1.2,49,13,2.6,16.4,11675.91195,127.2,55715,32967,114255,309121,28337,1850.48,1521.86,1313.66,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3
2017-11-16,0,0.1,3.1,9.3,-1.6,51,11,1.6,8.2,24333.33333,0.02,55715,32967,114255,309121,28337,1851.4,1522.81,1314.62,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3
2017-11-17,0.2,1.5,5.1,10.4,-2,56,8,1.2,13.9,24166.66667,0.006,55715,32967,114255,309121,28337,1850.5,1523.72,1315.54,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3
2017-11-20,0,2.3,3.1,8.3,-1.5,55,14,2,9.9,21334.78261,0.09,55715,32967,114255,309121,28337,1852.48,1525.97,1317.77,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3
2017-11-21,0,0.5,2.9,10.2,-2.7,63,10,1.2,11,23229.72973,0.04,55715,32967,114255,309121,28337,1853.12,1526.88,1318.76,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3
2017-11-22,0.5,3.6,5.3,10.7,0.1,63,15,1.8,15.4,12555.42198,99.4,55715,32967,114255,309121,28337,1853.54,1527.6,1319.5,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3
