날짜,배추가격,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,배추거래량,배추생산량,배추저장이월량,배추수입량,배추수입금액,배추재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2014-05-11,251.6386772,18.5,92.5,17.3,23.2,11.1,61,17,3.2,22.3,525.655,2736447,0,426064,208887,32027,2195.83,1871.4,1682.91,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-12,234.6510282,15.6,118.5,17.9,22.4,14.2,69,25,3.3,16.4,715.2,2736447,0,426064,208887,32027,2196.39,1871.18,1682.93,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-13,220.3048067,0,0,20.1,27.4,12,59,13,2.6,13.6,610.35,2736447,0,426064,208887,32027,2193.42,1870.64,1682.38,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-14,214.2656912,1.6,16,18.5,23.6,14.4,64,10,1.9,13.4,699.96,2736447,0,426064,208887,32027,2194.02,1870.18,1681.9,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-15,215.3670793,0,3.3,18.6,24.5,14,56,12,3,14.6,641.8,2736447,0,426064,208887,32027,2193.49,1869.67,1681.29,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-16,219.8469988,0,0,19,26.1,11.7,49,12,2.3,10.5,540.19,2736447,0,426064,208887,32027,2192.79,1869.3,1680.85,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-17,236.7364923,0,0,18.7,25.9,12.1,56,10,1.7,8.5,355.65,2736447,0,426064,208887,32027,2192.01,1868.87,1680.29,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-18,241.399658,0,0,18.6,25.8,11.6,60,10,1.6,7,513.45,2736447,0,426064,208887,32027,2192.37,1868.74,1680.02,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-19,246.0628236,0,0,19.4,26.8,11.8,58,10,1.6,8.6,671.25,2736447,0,426064,208887,32027,2192.22,1868.57,1680.04,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-20,231.8503438,4.5,83.9,18.4,23,14.8,70,13,1.4,10.4,708.06,2736447,0,426064,208887,32027,2192.84,1868.39,1679.7,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-21,222.9263891,0,18.5,18.4,24.7,13.2,69,15,2.3,10.3,700.96,2736447,0,426064,208887,32027,2193.58,1868.12,1679.46,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-22,183.9526605,0,0.5,19.5,27,12.7,67,16,1.9,8.3,669.67,2736447,0,426064,208887,32027,2193.11,1867.9,1679.04,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-23,235.7622428,0,1.5,19.2,24.1,15.4,74,34,1.9,10.3,665.65,2736447,0,426064,208887,32027,2193.45,1867.68,1678.88,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-24,210.8964479,0,0.3,21.8,28.6,15.4,68,16,1.9,9.7,321.56,2736447,0,426064,208887,32027,2194.01,1867.37,1678.46,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-25,225.2737581,7.7,145,20.5,25,17.6,74,26,2.5,15.2,575.53,2736447,0,426064,208887,32027,2193.68,1867.17,1677.94,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-26,239.6510682,2.3,19.5,20.5,26,15.3,59,16,2.9,12.9,829.5,2736447,0,426064,208887,32027,2193.74,1866.91,1677.81,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-27,225.6797841,0,0,22,29.5,13.5,48,13,2.8,13.4,625.5,2736447,0,426064,208887,32027,2194.47,1866.71,1677.53,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-28,199.918001,1.2,25.5,21.6,28.4,16,65,17,2.3,13.2,690.13,2736447,0,426064,208887,32027,2195.59,1866.42,1677.1,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-29,211.3066864,0,0,22.8,31.1,15.5,60,10,1.8,9.5,534.32,2736447,0,426064,208887,32027,2195.06,1866.22,1676.75,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-30,195.4681765,0,0,23.6,32.1,15.2,51,9,1.7,10,577.56,2736447,0,426064,208887,32027,2195.22,1866.03,1676.63,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-05-31,245.720408,0,0.1,24.3,32.4,16.3,55,9,1.7,9,307.54,2736447,0,426064,208887,32027,2195.31,1865.86,1676.29,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4
2014-06-01,250.4648146,0,0.1,23.9,29.9,18.3,60,14,1.4,8.6,464.015,2736447,0,426064,208887,32027,2194.85,1865.59,1675.73,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-02,255.2092211,5.9,191,20.9,24.2,18,72,20,2.4,26.4,620.49,2736447,0,426064,208887,32027,2194.2,1865.21,1675.52,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-03,255.0165518,19.8,86.5,19.1,21.3,17.2,86,31,2.4,14.7,763.36,2736447,0,426064,208887,32027,2193.5,1865.13,1675.22,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-04,232.2552373,3.1,22,21.1,25.3,18.3,72,35,2.8,8.5,554.53,2736447,0,426064,208887,32027,2194.24,1864.94,1674.9,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-05,226.566385,1.2,17.5,20.7,23.8,18.2,72,40,2.2,9.5,652.83,2736447,0,426064,208887,32027,2193.35,1864.72,1674.75,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-06,244.9397899,0,1.5,21.4,27.4,16.5,67,14,1.7,8.3,596.5,2736447,0,426064,208887,32027,2192.84,1864.27,1674.16,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-07,258.2366104,0.2,6,21,26.6,15.8,72,29,1.8,8.5,484.44,2736447,0,426064,208887,32027,2193.11,1864.21,1673.98,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-08,270.0925744,0.7,9,20.6,25,17.9,77,35,1.8,6.7,634.345,2736447,0,426064,208887,32027,2193.05,1864,1673.64,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-09,281.9485383,0.9,14.5,20.9,25.4,17.9,77,24,1.8,7.5,784.25,2736447,0,426064,208887,32027,2193.16,1863.82,1673.56,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-10,311.2189289,4,47.5,21,25.4,18,77,31,2,7.6,765.98,2736447,0,426064,208887,32027,2191.01,1863.04,1672.69,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-11,303.3464944,4.8,49.5,20.4,25.2,17.6,78,30,2,8.5,791.22,2736447,0,426064,208887,32027,2186.36,1862.34,1671.7,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-12,321.6879285,7.2,78.5,19.4,24.3,16,79,27,1.7,9.7,841.49,2736447,0,426064,208887,32027,2186.06,1861.66,1670.91,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-13,312.7994101,1,9.5,20.3,25.4,16.3,78,33,1.9,8.4,777.7,2736447,0,426064,208887,32027,2185.88,1861.04,1670.28,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-14,308.4049168,0,0.1,22.1,28.2,16.7,70,21,1.9,7.6,459.65,2736447,0,426064,208887,32027,2186.16,1860.63,1669.51,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-15,333.7109766,0,0,22.6,28.7,17,65,21,2.1,8.9,613.475,2736447,0,426064,208887,32027,2186.87,1860.45,1669.2,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-16,359.0170363,0,3.6,23.3,29.6,17.4,63,22,1.8,7.6,767.3,2736447,0,426064,208887,32027,2186.37,1860.12,1669.01,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-17,347.8642949,1.9,84,22,26.1,19.2,74,28,1.7,11.7,752.96,2736447,0,426064,208887,32027,2186.77,1859.85,1668.6,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-18,393.2666742,0.3,9,22.5,28.3,17.9,71,25,1.8,9.9,736.63,2736447,0,426064,208887,32027,2186.03,1859.62,1668.26,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-19,382.26985,0.3,7.5,22.6,27.9,18,74,27,1.8,10.5,711.07,2736447,0,426064,208887,32027,2188.61,1859.28,1667.83,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-20,371.5720642,1.4,15.5,22.2,26.7,18.3,76,34,1.9,11.1,688.18,2736447,0,426064,208887,32027,2187.79,1859.11,1667.59,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-21,425.7464073,2.3,46,21.3,24.3,19.2,79,41,2.1,8.7,635.18,2736447,0,426064,208887,32027,2189.12,1859,1667.35,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-22,405.0870109,5.9,57.5,21.9,26.5,18.4,75,31,1.8,8,751.435,2736447,0,426064,208887,32027,2189.19,1858.9,1667.1,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-23,384.4276145,12.4,61,21.1,26,18.3,83,39,1.6,7.7,867.69,2736447,0,426064,208887,32027,2188.67,1858.95,1667.22,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-24,423.0794943,2.5,33,21.8,27,18,80,33,1.7,7.7,614.8,2736447,0,426064,208887,32027,2191.88,1859.29,1667.4,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-25,420.1665873,0,30,22.8,28.4,18,75,30,1.5,6.2,691.23,2736447,0,426064,208887,32027,2193.23,1859.25,1667.32,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-26,452.9109958,0,0.4,23.7,29.3,19,72,25,1.5,7.1,668.14,2736447,0,426064,208887,32027,2193.33,1859.25,1667.37,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-27,448.5863509,0,0.3,24,29.9,18.8,70,25,1.7,10.9,778.39,2736447,0,426064,208887,32027,2193.83,1859.25,1667.29,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-28,425.1655567,0.8,17,24,29.3,19.9,69,25,2.2,9.8,585.31,2736447,0,426064,208887,32027,2194.12,1859.25,1667.12,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-29,438.7580435,0,0.5,23.4,28.4,18.9,71,29,1.8,10.8,710.975,2736447,0,426064,208887,32027,2194.16,1859.22,1666.82,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-30,452.3505304,1.7,29,23.7,29.5,19.4,75,31,1.6,7.1,836.64,2736447,0,426064,208887,32027,2193.01,1859.23,1667.24,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-07-01,427.1942786,1.5,60.5,24.6,31.1,19.5,73,23,1.6,7,826.41,2736447,0,426064,208887,32027,2193.86,1859.21,1666.85,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-02,386.5703636,7.7,37.4,23.1,27.5,20.1,81,34,1.7,14.1,724.35,2736447,0,426064,208887,32027,2194.71,1859.27,1666.7,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-03,438.5796642,25.8,59.5,21.3,23.5,19.5,90,49,1.8,10.4,734.09,2736447,0,426064,208887,32027,2195.33,1859.29,1666.46,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-04,500.6022624,0.9,12.5,23.6,28.7,20.2,78,28,1.6,10.2,541.01,2736447,0,426064,208887,32027,2195.92,1859.36,1666.41,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-05,426.57145,0.8,40.6,23.1,27.3,19.5,78,30,1.5,13.5,761,2736447,0,426064,208887,32027,2195.95,1859.35,1666.1,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-06,463.3011854,8,149,21.5,24.1,19.5,84,16,1.8,12.4,787.67,2736447,0,426064,208887,32027,2196.66,1859.27,1665.83,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-07,500.0309208,0.9,9,23.3,28,19,81,22,1.6,9.1,814.34,2736447,0,426064,208887,32027,2194.83,1859.11,1665.75,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-08,407.5135784,4.2,38.5,25,29.1,21.5,83,41,1.5,8.6,923.71,2736447,0,426064,208887,32027,2194.5,1858.67,1665.06,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-09,446.1098214,7.2,65,26.1,30.4,23.4,85,44,2.3,18.7,705.58,2736447,0,426064,208887,32027,2194.4,1858.5,1664.52,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-10,428.8566507,0,6,26.9,32,23.2,72,25,2.4,16.4,595.6,2736447,0,426064,208887,32027,2194.34,1858.3,1664.12,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-11,412.2212571,0,0,26.5,32.4,21.5,60,21,2.3,9.3,576.19,2736447,0,426064,208887,32027,2193.9,1858.02,1663.52,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-12,421.8051626,0.9,41,24.7,29.2,20.8,72,27,1.5,10.4,517.45,2736447,0,426064,208887,32027,2194.53,1857.83,1663.05,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-13,433.287629,8,34.5,24,28.4,20.9,79,38,1.7,8.1,612.035,2736447,0,426064,208887,32027,2195.1,1857.68,1662.61,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-14,444.7700953,0,0.5,25.6,31.1,21.3,71,22,1.9,7.8,706.62,2736447,0,426064,208887,32027,2195.14,1857.36,1662.65,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-15,421.3819284,2,53,24.4,28.5,21.3,79,28,1.4,7.5,765.76,2736447,0,426064,208887,32027,2193.74,1857,1661.98,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-16,460.0562825,2.4,26.5,25.2,29.9,21.5,76,30,1.5,8.1,639.63,2736447,0,426064,208887,32027,2192.29,1856.66,1661.49,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-17,548.1708259,7.7,77,24.3,27.6,21.7,84,38,1.7,10.6,459.58,2736447,0,426064,208887,32027,2191.44,1856.3,1660.88,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-18,614.3538191,18.6,180,24.6,29,21.8,85,33,1.8,8.1,540.55,2736447,0,426064,208887,32027,2191.49,1856.08,1660.39,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-19,724.5516592,9.2,102,25.9,31,22.5,81,41,1.7,8,401.75,2736447,0,426064,208887,32027,2191.76,1855.86,1659.97,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-20,649.6224953,0.1,69,26.6,31.9,22.7,78,29,1.5,7.1,657.72,2736447,0,426064,208887,32027,2191.24,1855.82,1659.65,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-21,574.6933314,0,0,26.7,31.7,22.4,77,32,1.8,9.2,913.69,2736447,0,426064,208887,32027,2191.73,1855.74,1659.71,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-22,575.8964864,2.1,26,26.6,30.6,23.3,75,36,2.5,14,708.87,2736447,0,426064,208887,32027,2191.83,1855.47,1659.31,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-23,591.9810947,10.7,55.3,26.1,29.7,23.2,80,37,2.2,9,777.14,2736447,0,426064,208887,32027,2190.82,1855.13,1658.93,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-24,657.8303444,11.7,66.1,26.5,31.2,23.1,81,34,1.9,9.3,548.41,2736447,0,426064,208887,32027,2190.86,1854.92,1658.32,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-25,559.7365467,8.8,91.5,27.9,32.6,24.2,78,36,3.1,19.5,595.75,2736447,0,426064,208887,32027,2189.87,1854.56,1657.95,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-26,668.6513356,1.8,17,25.6,29.5,21.6,73,35,3.8,18,469.94,2736447,0,426064,208887,32027,2189.87,1854.28,1657.41,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-27,597.8290504,0.2,14.1,23.8,29.8,19.1,72,22,1.6,8.4,822.75,2736447,0,426064,208887,32027,2190.14,1854.14,1657.08,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-28,527.0067653,3.3,50.5,23.5,28.7,18.8,75,23,1.5,11.2,1175.56,2736447,0,426064,208887,32027,2190.45,1853.99,1657.09,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-29,486.5053027,2.7,54,24.5,29.4,20.6,79,37,1.6,8.3,1014.87,2736447,0,426064,208887,32027,2187.29,1853.53,1656.57,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-30,480.1684831,0,5,27.4,33,22.3,74,27,1.6,11.2,872.67,2736447,0,426064,208887,32027,2186.9,1853.12,1656.18,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-31,473.1921099,5.5,68.5,27.7,34.2,23.8,76,30,1.7,11.2,879.17,2736447,0,426064,208887,32027,2186.73,1852.8,1655.77,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-08-01,484.0038262,2.4,29,27.7,32.5,23.4,73,28,2.4,17.1,715.59,2736447,0,426064,208887,32027,2186.43,1851.68,1654.37,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-02,523.0445384,46,306.5,27,30.6,24,76,37,3.8,20.5,46.34,2736447,0,426064,208887,32027,2186.19,1851.26,1653.5,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-03,619.0131316,35.2,174.5,25.2,27.2,23.7,89,48,3.4,15.6,316.465,2736447,0,426064,208887,32027,2186.46,1851.11,1653.24,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-04,714.9817248,9.1,75,24.9,27,23.7,92,60,1.9,13.4,586.59,2736447,0,426064,208887,32027,2186.38,1850.83,1652.99,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-05,514.0641057,1.2,18.5,26.9,31.5,23.8,82,44,1.8,8.2,962.22,2736447,0,426064,208887,32027,2183.85,1850.28,1652.39,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-06,434.7148133,5.8,40.5,26,29.9,22.9,84,46,1.6,7.8,1023.28,2736447,0,426064,208887,32027,2183.14,1849.5,1651.6,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-07,416.4599133,17.6,83,23,26,21.2,90,53,1.4,8.8,1125.4,2736447,0,426064,208887,32027,2183.11,1848.89,1650.86,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-08,553.4054017,3.9,72,23.6,27.4,20.4,78,36,2.6,10.5,585,2736447,0,426064,208887,32027,2181.92,1848.13,1650.11,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-09,443.2243968,1.9,37.5,24.5,28.4,20.8,69,28,3.2,14.4,848.97,2736447,0,426064,208887,32027,2177.33,1847.58,1649.91,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-10,490.5106553,21.6,127,23.4,28,20.6,82,43,2.3,13.8,839.755,2736447,0,426064,208887,32027,2176.8,1847.22,1649.66,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-11,537.7969138,0.4,7.5,23.5,28.7,19.3,76,38,1.9,11.2,830.54,2736447,0,426064,208887,32027,2180.37,1847.14,1648.99,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-12,448.569252,0,0,24.7,30.4,19.9,74,32,1.7,8.1,1084.95,2736447,0,426064,208887,32027,2176.62,1846.58,1649.24,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-13,357.4689661,2.5,15.7,23.1,26.7,20.7,85,44,1.1,10.9,1179.44,2736447,0,426064,208887,32027,2174.17,1845.23,1647.84,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-14,354.3057018,18.2,73.5,21,22.8,19.5,92,53,1.4,9.1,1099.9,2736447,0,426064,208887,32027,2176.21,1844.55,1646.88,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-15,421.6198796,3.6,45.5,23.4,27.8,20.3,85,44,1.4,10.3,789.53,2736447,0,426064,208887,32027,2176.12,1843.91,1646.15,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-16,483.9729016,0.2,26.2,24.3,29.4,20.7,81,37,1.4,7.4,656.28,2736447,0,426064,208887,32027,2175.51,1843.41,1645.62,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-17,486.9936169,19.6,123,22.7,25.9,20.4,87,45,1.6,12.4,839.575,2736447,0,426064,208887,32027,2175.36,1843.1,1645.19,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-18,490.0143322,56.9,267,21.6,23.9,19.8,94,63,1.9,10.9,1022.87,2736447,0,426064,208887,32027,2174.88,1842.48,1644.83,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-19,503.2455022,12.2,88.5,22.9,26.1,21.1,92,60,1.2,7.6,769.77,2736447,0,426064,208887,32027,2174.38,1841.5,1643.72,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-20,511.0211297,13.3,115,23.4,26.3,21.5,91,56,0.9,10.8,861.49,2736447,0,426064,208887,32027,2174.07,1840.42,1642.62,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-21,378.2475963,37.7,126.4,23.8,27.4,21.5,88,49,2.4,15.5,1115.35,2736447,0,426064,208887,32027,2173.32,1839.21,1641.46,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-22,476.5345138,0.9,15,24.4,29.5,20.4,78,35,1.8,10.2,759.73,2736447,0,426064,208887,32027,2171.61,1837.81,1640.37,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-23,399.9540314,0,1,24.5,29.8,20.6,77,30,1.5,7.6,1125.9,2736447,0,426064,208887,32027,2170.83,1836.63,1639.26,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-24,437.9094055,5.7,128.1,24.2,28.4,21.1,83,28,1.2,7.7,1253.77,2736447,0,426064,208887,32027,2170.44,1836.12,1638.49,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-25,475.8647796,40.1,246.5,23.4,25.8,21.9,91,47,1.7,18.4,1381.64,2736447,0,426064,208887,32027,2168.94,1835.33,1637.88,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-26,463.8295573,5.6,55.5,24.2,28.6,21.3,82,43,1.8,10.3,1054.9,2736447,0,426064,208887,32027,2167.12,1833.72,1636.61,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-27,485.0614389,1.8,36.5,22.6,26.1,19.8,80,43,1.8,7.9,1239.56,2736447,0,426064,208887,32027,2166.55,1832.54,1635.31,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-28,539.9891082,1.2,33.8,22.1,26.6,18.8,79,29,1.5,8.6,1298.68,2736447,0,426064,208887,32027,2166.57,1831.21,1634.22,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-29,512.9675336,4.1,40.5,22.1,27.2,18.4,79,33,1.6,10.4,1705.89,2736447,0,426064,208887,32027,2166.36,1830.07,1633.28,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-30,525.7623418,0,1,21.9,27.5,17.3,75,26,1.6,6.9,1490.94,2736447,0,426064,208887,32027,2166.51,1829.08,1632.35,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-31,456.6673711,0,1,21,26.2,16.8,76,25,1.3,6.3,18.93,2736447,0,426064,208887,32027,2166.81,1828.67,1631.73,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-09-01,475.3378886,0.1,1.5,22.2,28.3,16.8,74,30,1.6,8.4,1599.68,2736447,0,426064,208887,32027,2167.05,1826.99,1630.38,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-02,561.8187446,7,36.5,21.4,25.4,18.1,81,40,2,14,1298.7,2736447,0,426064,208887,32027,2167.44,1825.72,1629.14,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-03,700.0769636,31.7,138,21.5,24.4,19,92,63,2,14.5,1416.77,2736447,0,426064,208887,32027,2167.3,1824.81,1628.07,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-04,808.8236626,0.4,5.2,22.8,28.1,18.6,78,35,1.7,8.9,870.2,2736447,0,426064,208887,32027,2165.92,1823.95,1627.27,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-05,548.3848535,0,0.1,23,29.7,17.7,76,25,1.4,8.2,1578.93,2736447,0,426064,208887,32027,2165.61,1822.88,1626.44,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-06,684.5019237,0.6,12.5,22.6,28.8,18.7,78,28,1.3,7.5,817.16,2736447,0,426064,208887,32027,2163.64,1822.01,1625.44,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-07,250,0,0,22.9,29.4,17.7,80,25,1.3,7.6,1,2736447,0,426064,208887,32027,2164.01,1821.46,1624.76,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-08,125,0,0,23.2,29.4,18.8,80,26,1.4,8.3,0.5,2736447,0,426064,208887,32027,2164.07,1821.26,1624.56,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-10,350.0169109,0,0.3,21.1,27.6,16,72,18,1.5,9,463.015,2736447,0,426064,208887,32027,2164.35,1820.53,1623.94,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-11,700.0338219,0,0,21.5,28.2,15.8,73,19,1.4,7,926.03,2736447,0,426064,208887,32027,2162.53,1819.61,1623.46,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-12,561.3154736,0.3,26,20.9,25,17.5,80,33,1.2,6.7,1178.82,2736447,0,426064,208887,32027,2160.65,1818.49,1622.45,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-13,452.4693391,0.2,7,21.5,27.3,16.8,71,29,1.9,11.1,1060.15,2736447,0,426064,208887,32027,2159.52,1817.51,1621.42,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-14,457.9309461,0,0.1,20.8,26.9,15.4,71,26,1.6,7.4,1070.485,2736447,0,426064,208887,32027,2159.58,1817.03,1620.74,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-15,463.3925532,0.1,4.5,21.7,27.6,17.7,73,27,1.3,8.5,1080.82,2736447,0,426064,208887,32027,2159.61,1816.09,1620.34,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
