날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,배추가격,배추거래량,배추생산량,배추저장이월량,배추수입량,배추수입금액,배추재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2016-04-18,1.2,11.4,13,18.9,8.3,55,13,3,11.9,1277.374825,607.27,1955371,0,507246,243126,24902,1717.84,1361.44,1121.16,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-19,0,0.7,12.5,19,7.4,59,6,2,9.8,1321.327357,508.81,1955371,0,507246,243126,24902,1718.85,1361.56,1121.43,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-20,0.7,17.6,13.9,20.3,7.3,62,6,1.8,12.6,1439.998746,429.08,1955371,0,507246,243126,24902,1719.51,1361.42,1121.3,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-21,28.8,56.5,13.8,17.3,10.9,91,29,2,12.6,1348.629641,540.16,1955371,0,507246,243126,24902,1720.98,1361.3,1121,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-22,0,0,17.1,24.6,11.2,70,14,2.3,13.9,1380.002284,430.86,1955371,0,507246,243126,24902,1720.61,1361.23,1121.24,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-23,0,2.9,15.2,20.7,10.9,54,7,1.6,14.8,1289.826539,346.24,1955371,0,507246,243126,24902,1721.68,1361.25,1121.06,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-25,0,0,15.9,24.9,7.3,50,5,1.5,8.8,1370.750896,582.14,1955371,0,507246,243126,24902,1721.09,1361.16,1121.18,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-26,1.4,11.3,17,25.4,8.7,57,9,2.1,11,1286.893164,630.31,1955371,0,507246,243126,24902,1720.17,1361.03,1121.39,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-27,25,68.5,12.4,15.5,10.8,78,23,2.9,13.8,1230.044241,762.39,1955371,0,507246,243126,24902,1720.54,1360.93,1121.33,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-28,2.4,10,13.6,19.2,9.6,70,16,2,11.9,1172.741294,606.07,1955371,0,507246,243126,24902,1720.23,1361.33,1121.62,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-29,0.1,4,14.4,20.9,8.4,62,14,1.9,10.8,1138.028362,568.72,1955371,0,507246,243126,24902,1720.2,1361.77,1122.5,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-30,0,0.9,16.5,23.8,8.8,56,7,2.5,14.4,1149.893613,399.96,1955371,0,507246,243126,24902,1721.78,1362.67,1123.1,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-05-02,7.8,48,18.9,25.9,11.8,70,11,2.4,19.8,1098.845111,706.9,1955371,0,507246,243126,24902,1719.76,1363.37,1123.58,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-03,26.8,115.5,15.3,19.8,11.7,79,38,4.7,21,1016.249642,792.79,1955371,0,507246,243126,24902,1731.48,1367.44,1128.24,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-04,0.2,3.6,17,22.3,11.7,43,6,4.9,20.4,1016.821505,484.72,1955371,0,507246,243126,24902,1734.13,1369.3,1130.45,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-05,0.8,20,18.2,26,9.3,49,6,2.1,14.7,921.0151747,621.96,1955371,0,507246,243126,24902,1736.94,1371.12,1132.32,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-06,1.7,26.9,17.9,22.5,13.9,80,28,2.3,17.9,836.422313,481.39,1955371,0,507246,243126,24902,1736.74,1372.22,1133.6,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-07,0,0,17.1,23.6,11.3,54,9,2.4,14.4,1009.849489,238.39,1955371,0,507246,243126,24902,1736.67,1373.11,1134.67,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-09,0.2,3.9,18.1,23.4,13.6,59,15,1.2,7.7,911.2470237,821.57,1955371,0,507246,243126,24902,1736.77,1374.28,1136.36,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-10,20.1,35,13.9,17.2,12.2,90,40,1.9,17.3,866.4812775,788.86,1955371,0,507246,243126,24902,1735.72,1375.3,1137.6,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-11,0.9,6.5,15.7,21.7,11.4,75,28,1.7,15.5,884.2364469,695.73,1955371,0,507246,243126,24902,1736.28,1376.37,1138.9,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-12,0,0,18,25.1,11,67,14,2.2,10.7,815.3457778,827.41,1955371,0,507246,243126,24902,1739.78,1378.2,1141.13,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-13,0.1,0.7,16.6,22.5,11.9,68,10,2.1,10,838.8879576,572.68,1955371,0,507246,243126,24902,1740.53,1380.08,1144.06,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-14,0,0,17.3,23.9,10.5,63,7,2.1,10.1,1010.868545,411.3,1955371,0,507246,243126,24902,1740.42,1381.95,1146.51,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-16,5.9,17.4,15.4,21.7,9.9,60,7,3,20.3,1072.153323,673.45,1955371,0,507246,243126,24902,1741.46,1384.07,1149.99,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-17,0,0,17.8,26.6,8.6,55,6,1.5,10.7,1086.943776,599.33,1955371,0,507246,243126,24902,1745.23,1386.72,1154.25,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-18,0,0,20.3,29.3,11.4,54,5,1.4,6.8,1018.678824,736.06,1955371,0,507246,243126,24902,1747.72,1389.21,1158.47,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-19,0,0,20.3,28.8,12.4,54,7,1.5,7.8,916.8493484,698.47,1955371,0,507246,243126,24902,1750.56,1391.74,1162.42,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-20,0,0,19.9,28,11.9,56,6,1.6,7.7,879.3046969,731.7,1955371,0,507246,243126,24902,1751.5,1394.34,1166.9,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-21,0,0,20.1,27.9,12.3,50,7,1.7,7.9,777.750967,573.15,1955371,0,507246,243126,24902,1753.16,1396.84,1170.37,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-23,0,16.1,20.6,27.8,12.5,57,9,1.6,10.2,815.9698144,795.54,1955371,0,507246,243126,24902,1753.27,1399.86,1175.31,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-24,20.3,40.8,18,21.3,15,85,37,2,11.2,797.2601629,680.57,1955371,0,507246,243126,24902,1763.73,1404.27,1180.74,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-25,0,0,19.4,25.8,13.7,71,16,1.7,8.8,716.5157768,641.64,1955371,0,507246,243126,24902,1768.84,1407.38,1185.69,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-26,0.1,2,20.4,25.9,15.1,71,29,1.5,8.1,769.2485029,675.3,1955371,0,507246,243126,24902,1773.33,1410.44,1189.97,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-27,0.1,10.1,21.5,27.5,16.8,63,13,1.5,9.8,652.0806862,831.87,1955371,0,507246,243126,24902,1774.13,1413.54,1194.28,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-28,0.4,16.6,20.9,27.1,16.3,63,9,1.4,7.3,535.2118606,522.74,1955371,0,507246,243126,24902,1775.16,1415.85,1197.22,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-30,0,0,21.3,28.4,14.4,64,13,1.9,10.4,589.2133112,761.17,1955371,0,507246,243126,24902,1775.98,1418.34,1201.06,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-31,0,0,21.7,28.1,15.5,62,14,1.9,9.8,484.1530623,870.43,1955371,0,507246,243126,24902,1778.66,1420.46,1204.04,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-06-01,0,0,20.9,26.5,15.8,58,18,2.1,9.7,474.0208518,672.65,1955371,0,507246,243126,24902,1780.62,1424.12,1208.59,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-02,0,0.5,20.2,27,13.1,59,16,1.7,8.5,486.1377548,615.43,1955371,0,507246,243126,24902,1782.14,1425.85,1210.95,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-03,0,0.4,21.6,28.3,14.3,57,16,1.6,9.3,490.4816528,629.25,1955371,0,507246,243126,24902,1783.01,1427.54,1213.04,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-04,3.9,23.1,19.4,22.9,16.3,73,16,1.4,12.5,562.806866,379.84,1955371,0,507246,243126,24902,1783.73,1429.27,1214.69,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-06,0.7,8.4,19.5,22.6,16.8,78,22,1.6,7.4,476.043787,831.02,1955371,0,507246,243126,24902,1785.29,1430.79,1216.25,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-07,0.3,3.7,21.2,25.9,17.9,78,32,1.3,7.2,478.8516307,800.15,1955371,0,507246,243126,24902,1785.92,1431.82,1218.19,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-08,1.7,23.9,21,25,18.1,80,37,1.3,6.3,428.6784919,767.9,1955371,0,507246,243126,24902,1784.88,1433.14,1219.88,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-09,0,1.1,22.2,28.3,17.4,74,14,1.5,7,440.6820494,793.23,1955371,0,507246,243126,24902,1784.21,1434.56,1221.61,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-10,0,0,22.8,28.8,17.7,73,22,1.7,8.8,412.4449355,723.41,1955371,0,507246,243126,24902,1785.11,1435.99,1223.24,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-11,2.1,26,23.6,28.6,19.3,77,36,1.7,8.6,474.7250794,390.19,1955371,0,507246,243126,24902,1784.29,1437.02,1224.36,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-13,0.1,15,22.5,27.7,19.2,79,27,1.8,8.3,433.6858175,776.73,1955371,0,507246,243126,24902,1784.31,1438.34,1226.12,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-14,0.5,14.4,22.1,27.4,18.4,78,26,1.7,8.6,393.7174406,807.64,1955371,0,507246,243126,24902,1785.61,1439.75,1227.97,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-15,4.8,27.6,21.5,24.9,18.7,83,37,2,13.8,372.5599989,872.71,1955371,0,507246,243126,24902,1786.35,1440.58,1228.8,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-16,1.7,44.5,22.1,25.9,19.1,76,32,2.3,11.4,381.3364159,678.22,1955371,0,507246,243126,24902,1786.06,1441.06,1229.47,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-17,0,0.1,23.2,29.5,17.5,66,22,2.1,9.1,469.0250573,518.09,1955371,0,507246,243126,24902,1785.04,1441.35,1229.96,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-18,0.8,16.2,23.7,29.8,17.9,69,16,1.8,10.2,420.3342676,776.03,1955371,0,507246,243126,24902,1786.06,1441.47,1230.07,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-20,5.7,46.2,23.2,28.4,18.5,79,26,1.4,13.4,479.2612351,780.72,1955371,0,507246,243126,24902,1788.05,1441.74,1230.54,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-21,0.3,10.7,23.6,28.1,20.1,79,26,1.6,7.9,470.2621014,833.77,1955371,0,507246,243126,24902,1785.87,1441.91,1230.52,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-22,7,114.6,22.8,26.4,20.6,84,22,1.7,11.4,501.8017946,921.74,1955371,0,507246,243126,24902,1785.29,1442.11,1230.79,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-23,0.1,3,24.2,29.4,19.9,77,32,1.6,7.7,548.2703747,700.67,1955371,0,507246,243126,24902,1785.05,1442.25,1231.15,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-24,30.3,82.5,21.9,25.2,19.9,88,47,2,13.8,517.9333162,772.71,1955371,0,507246,243126,24902,1784.5,1442.36,1231.23,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-25,0,0.5,22.7,27.3,18.8,65,27,2.7,12,365.1136972,517.03,1955371,0,507246,243126,24902,1783.9,1442.42,1231.34,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-27,1,38,22.1,27,17.6,76,4,1.2,8.2,526.5850656,774.53,1955371,0,507246,243126,24902,1784.78,1442.56,1231.78,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-28,0.5,37.3,22.4,27.4,17.8,75,25,1.5,10.2,438.9010639,835.86,1955371,0,507246,243126,24902,1786.5,1442.54,1231.82,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-29,0.9,49.9,22.8,26.7,19.2,78,31,1.6,7.8,420.9263794,764.46,1955371,0,507246,243126,24902,1786.59,1442.63,1232.03,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-30,1,24.8,24.4,29.2,20.8,80,40,1.9,9.7,403.8649488,596.93,1955371,0,507246,243126,24902,1787.39,1442.66,1232.11,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-07-01,55.2,125,24.2,27.6,22,88,47,2.4,13.9,451.3598701,604.6,1955371,0,507246,243126,24902,1787,1442.78,1232.32,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-02,24.6,75.7,23.6,27,21.5,87,46,2.1,18.6,518.4839333,482.46,1955371,0,507246,243126,24902,1787.67,1442.69,1232.08,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-04,53.2,196.5,22.2,24.7,20.2,94,51,1.8,10.8,462.8587494,910.55,1955371,0,507246,243126,24902,1786.72,1442.58,1232.22,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-05,39.5,252,24.8,28.6,21.5,88,43,2.7,11.8,680.9138335,364.67,1955371,0,507246,243126,24902,1785.06,1442.61,1232.2,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-06,27.8,151.5,23.6,27.4,21.2,91,55,1.6,11.1,466.8674381,645.01,1955371,0,507246,243126,24902,1784.49,1442.32,1232.17,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-07,1.2,14.5,24.2,29,20.9,86,41,1.3,8,541.3441187,514.52,1955371,0,507246,243126,24902,1783.62,1442.17,1232.05,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-08,1,42.5,25.4,31.2,20.8,79,31,1.4,7.5,563.5595423,611.69,1955371,0,507246,243126,24902,1784.08,1441.92,1231.97,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-09,0,2,26.1,32.1,21.2,77,27,1.4,6.7,594.9513201,587.2,1955371,0,507246,243126,24902,1784.98,1441.65,1231.63,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-11,2.9,31.5,25.6,30.3,22.2,83,29,1.2,6.1,570.51249,800,1955371,0,507246,243126,24902,1785.37,1441.24,1231.47,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-12,8.2,116.9,24.6,28,22.4,87,45,1.3,12.6,561.4732531,748.53,1955371,0,507246,243126,24902,1783.1,1440.68,1231.22,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-13,0.1,44.6,25.6,29.9,22.1,81,35,1.5,13.3,583.3221306,479.05,1955371,0,507246,243126,24902,1782.01,1440.31,1230.99,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-14,2.3,51.5,25,30,21.4,77,35,1.8,12.7,697.1194808,610.51,1955371,0,507246,243126,24902,1782.21,1439.83,1230.67,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-15,0.8,13,24.5,28.7,20.7,72,37,2.1,14.6,691.950119,633.19,1955371,0,507246,243126,24902,1783.4,1439.19,1230.3,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-16,27.9,110.6,21.7,23.8,20.4,92,58,2.3,18.4,677.931444,682.01,1955371,0,507246,243126,24902,1782.35,1438.53,1229.54,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-18,0,3,23.7,28.7,19.7,80,42,1.3,8.1,698.3140413,718.35,1955371,0,507246,243126,24902,1781.13,1437.68,1229.14,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-19,0.1,5.6,25,30,20.4,79,34,1.6,10.8,505.6165373,959.21,1955371,0,507246,243126,24902,1775.51,1436.74,1228.32,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-20,0,1.5,25.3,29.8,21.6,76,31,1.9,13.7,464.5399467,756.61,1955371,0,507246,243126,24902,1773.66,1435.79,1227.51,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-21,0,0,25.1,29.7,21.5,75,30,1.9,15.1,519.7468981,638,1955371,0,507246,243126,24902,1773.87,1435.11,1227.01,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-22,0,0,25.8,30.7,21.7,75,30,2,13,666.1443859,520.23,1955371,0,507246,243126,24902,1774.43,1434.37,1226.41,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-23,1.7,60.5,26.4,31.2,22.2,77,29,1.7,12.6,683.7664788,466.89,1955371,0,507246,243126,24902,1774.37,1433.31,1225.62,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-25,5.8,43.1,27.3,31.6,24.5,84,45,1.4,7.2,645.9283549,784.81,1955371,0,507246,243126,24902,1770.82,1432.16,1224.72,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-26,0,12,28,32.8,24,78,38,1.7,8.8,567.2137768,823.59,1955371,0,507246,243126,24902,1770.15,1431.05,1223.96,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-27,0.9,23,28,32,24.5,78,38,2.1,10.3,593.6566048,803.99,1955371,0,507246,243126,24902,1768.47,1430.01,1223.04,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-28,0.8,13.1,28.3,32.7,24.8,77,34,2.1,8.4,720.7008189,614.21,1955371,0,507246,243126,24902,1767.5,1429.05,1222.3,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-29,9.7,137.5,27.8,32.1,24,81,41,1.6,8.8,625.8347033,546.86,1955371,0,507246,243126,24902,1769.15,1428.22,1221.66,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-30,6.7,60,28.4,33.3,25,81,38,1.5,7.7,727.9233489,487.3,1955371,0,507246,243126,24902,1770.11,1427.4,1220.97,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-08-01,2.4,42,27.4,32.8,23.7,80,34,1.3,7.5,708.0994701,796.22,1955371,0,507246,243126,24902,1768.99,1425.7,1219.48,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-02,3,37,26.4,30.9,23.6,84,43,1.1,8.8,826.2207763,631.68,1955371,0,507246,243126,24902,1764.3,1423.66,1217.7,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-03,1.6,27.6,26.7,31.8,23.1,81,37,1.3,10.3,760.9319497,665.79,1955371,0,507246,243126,24902,1763.52,1422.19,1216.41,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-04,0.2,103.3,27.7,33,23.4,78,35,1.5,8.5,822.4335002,669.51,1955371,0,507246,243126,24902,1763.39,1420.84,1215.29,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-05,0.2,15.8,28,33.6,23.3,76,26,1.4,7.9,1032.569933,569.69,1955371,0,507246,243126,24902,1762.4,1419.47,1214.05,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-06,0.6,16.5,28.3,34,23.4,76,30,1.4,7.7,858.3195237,32.59,1955371,0,507246,243126,24902,1762.43,1418.33,1212.89,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-08,4.9,58.1,28.2,34.5,24,76,31,1.6,8.8,765.7424613,927.25,1955371,0,507246,243126,24902,1759.58,1416.63,1211.56,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-09,0.6,46.9,27.7,32.6,23.9,77,37,1.7,8.6,812.5012378,686.68,1955371,0,507246,243126,24902,1757.43,1414.73,1209.86,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-10,0,0,28.4,34,23.9,76,31,1.4,6.8,919.1844969,634.46,1955371,0,507246,243126,24902,1757.07,1413.51,1208.77,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-11,0,0,29.3,35.4,24.1,73,27,1.4,6.2,925.2729985,626.84,1955371,0,507246,243126,24902,1757.69,1412.32,1207.7,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-12,0,0,29.5,35.6,24.4,73,22,1.5,6.5,957.2627809,578.46,1955371,0,507246,243126,24902,1758.78,1411.29,1206.75,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-13,0,0,29.5,35.3,24.6,72,20,1.6,8,926.359533,562.07,1955371,0,507246,243126,24902,1757.95,1410.28,1205.79,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-15,2.6,53.8,28.5,33.8,25,76,26,1.5,7.9,1122.655217,608.68,1955371,0,507246,243126,24902,1757.75,1409.44,1205.11,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-16,4,84.2,27.9,33.2,24.2,73,29,1.5,8.3,1203.150115,500.62,1955371,0,507246,243126,24902,1756.85,1408.53,1204.49,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-17,0.7,19,27.7,33.3,23.2,74,27,1.4,7,1182.299961,613.65,1955371,0,507246,243126,24902,1755.45,1407.67,1203.66,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-18,0.4,16.5,28,33.6,23.7,74,28,1.5,7.8,1170.385053,660.38,1955371,0,507246,243126,24902,1754.44,1406.95,1203.18,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-19,0.4,11.5,28.2,33.6,23.8,73,24,1.5,7.4,1179.86798,560.37,1955371,0,507246,243126,24902,1754.1,1406.6,1202.91,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-20,0.1,20,28.3,34,24.1,70,24,1.6,6.9,1465.532027,398.81,1955371,0,507246,243126,24902,1753.65,1406.56,1202.61,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-22,1.2,45.5,28,34,23,72,27,1.6,7.3,1537.219523,611.32,1955371,0,507246,243126,24902,1754.38,1406.34,1202.61,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-23,1.8,40.5,27.3,32.2,23.6,74,32,1.8,7.1,1532.41837,708.23,1955371,0,507246,243126,24902,1758.06,1406.87,1203.35,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-24,0,7.3,27.3,33.2,22.9,68,18,1.6,7.4,1401.787397,815.88,1955371,0,507246,243126,24902,1759.4,1406.92,1203.36,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-25,2.1,31.5,27.2,33.7,21.3,70,18,1.6,9.5,1407.808419,730.47,1955371,0,507246,243126,24902,1760.65,1406.92,1203.4,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-26,11.3,72.5,21.9,27.2,18.3,80,24,2.3,15.8,1358.994031,753.4,1955371,0,507246,243126,24902,1761.25,1407.15,1203.45,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-27,0.6,30.9,22,27.1,17.1,65,27,2.4,10,1906.60161,387.56,1955371,0,507246,243126,24902,1761.27,1407.43,1203.53,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-29,3,220.5,20.5,25.4,16.3,69,30,2.4,17.7,1691.438751,861.39,1955371,0,507246,243126,24902,1761.68,1407.76,1203.96,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-30,1,147.9,20.7,24.7,16.9,70,37,3.1,19.8,1898.141424,639.38,1955371,0,507246,243126,24902,1763.27,1408.15,1204.15,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-31,7.8,55.1,21.8,25.3,18.5,67,21,4.1,17.2,1835.0863,876.65,1955371,0,507246,243126,24902,1762.65,1408.54,1204.6,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-09-01,2,29.5,24.6,30.2,19.6,70,29,2.8,13.6,1738.406287,834.37,1955371,0,507246,243126,24902,1761.44,1408.72,1204.69,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-02,28.9,147.5,21.4,24.8,19.4,87,42,1.9,10.4,1694.655206,935.92,1955371,0,507246,243126,24902,1762.91,1408.6,1204.45,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-03,20.5,163.7,22.9,27.1,19.7,86,36,1.4,11.7,1604.737708,804.5,1955371,0,507246,243126,24902,1764.24,1408.51,1204.24,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-05,1.3,23.5,24.6,29.1,21.7,85,31,1.2,6.8,1601.328888,1203.45,1955371,0,507246,243126,24902,1762.94,1408.52,1204.27,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-06,0,0.1,23.6,27.8,20.2,83,34,1.1,8.4,1552.597295,1179.41,1955371,0,507246,243126,24902,1762.31,1408.3,1203.91,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-07,1.3,21.6,23.1,27.9,19.9,80,37,1.2,13.7,1470.994298,1231.4,1955371,0,507246,243126,24902,1762.77,1408.19,1203.76,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-08,3.2,31.5,22.7,28.2,18.6,79,34,1.4,8.1,1526.980815,1170.26,1955371,0,507246,243126,24902,1763.43,1408.12,1203.7,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-09,1.4,18.5,22.8,28.5,18.9,79,33,1.4,9.9,1596.331211,1084.4,1955371,0,507246,243126,24902,1762.44,1408.26,1203.61,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-10,5.1,79.3,22.4,27.6,18.7,82,39,1.2,5.8,1443.475424,1141.65,1955371,0,507246,243126,24902,1761.11,1408.38,1203.45,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-11,1.2,14.9,22.8,27.3,19.3,81,31,1.2,6.5,1311.64724,23.34,1955371,0,507246,243126,24902,1760.55,1408.33,1203.18,1.3,9.1,0,1.8,1,2.9,1.5,1
